filename,extension,localisation_in_sciex_os_project,rack,plate_position,comment,sample_id,latitude,x_coord,y_coord,date_updated,user_created,id,date_created,longitude,collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,name_proposition,ipen,raw_date,geometry_type,geometry_coordinates,file_type,injection,container_id,ionization_mode,normalized_date,date_parse_status,filename_date_token
20262023_Mazz_Sample_drog_000123_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000123_01,1,A10,plate 5,drog_000123,,,,2026-07-21T12:11:44.972Z,053e0368-4ed8-4569-a070-81a22ad13957,74697,2026-01-29T15:12:52.077Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Arnica montana_drog_000123_01.jpg,DCIM/droguier_jbn/Arnica montana_drog_000123_02.jpg,DCIM/droguier_jbn/Arnica montana_drog_000123_03.jpg,DCIM/droguier_jbn/Arnica montana_drog_000123_04.jpg,DCIM/droguier_jbn/Arnica montana_drog_000123_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Arnica montana,,20260121135537,,,sample,1,drog_000123_01,positive,2026-01-21T13:55:37+00:00,valid,20262023
20262023_Mazz_Sample_drog_000084_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000084_01,1,A11,plate 5,drog_000084,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.692Z,053e0368-4ed8-4569-a070-81a22ad13957,74526,2026-01-29T15:12:45.966Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000084_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000084_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000084_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000084_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000084_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114135359,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000084_01,positive,2026-01-14T13:53:59+00:00,valid,20262023
20262023_Mazz_Sample_drog_000513_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000513_01,1,A12,plate 5,drog_000513,,,,2026-07-21T12:50:37.861Z,053e0368-4ed8-4569-a070-81a22ad13957,74369,2026-01-29T15:12:39.689Z,,Emmanuel Defossez,Leaf,false,true,Thymus_serpyllum_L,false,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_01.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_02.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_03.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_04.jpg,DCIM/droguier_jbn/Thymus_serpyllum_L_drog_000513_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260123113958,,,sample,1,drog_000513_01,positive,2026-01-23T11:39:58+00:00,valid,20262023
20262023_Mazz_Sample_drog_000242_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000242_01,1,B1,plate 5,drog_000242,,,,2026-07-21T12:11:43.862Z,053e0368-4ed8-4569-a070-81a22ad13957,74614,2026-01-29T15:12:49.200Z,,Emmanuel Defossez,Root,true,true,Angelica_archangelica_L,false,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000242_01.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000242_02.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000242_03.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000242_04.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000242_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121090301,,,sample,1,drog_000242_01,positive,2026-01-21T09:03:01+00:00,valid,20262023
20262023_Mazz_Sample_drog_000075_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000075_01,1,B2,plate 5,drog_000075,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.570Z,053e0368-4ed8-4569-a070-81a22ad13957,74521,2026-01-29T15:12:45.789Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000075_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000075_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000075_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000075_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000075_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114134500,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000075_01,positive,2026-01-14T13:45:00+00:00,valid,20262023
20262023_Mazz_Sample_drog_000058_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000058_01,1,B3,plate 5,drog_000058,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.764Z,053e0368-4ed8-4569-a070-81a22ad13957,74529,2026-01-29T15:12:46.071Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000058_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000058_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000058_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000058_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000058_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114135855,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000058_01,positive,2026-01-14T13:58:55+00:00,valid,20262023
20262023_Mazz_Sample_drog_000183_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000183_01,1,B4,plate 5,drog_000183,,,,2026-07-21T12:11:43.802Z,053e0368-4ed8-4569-a070-81a22ad13957,74612,2026-01-29T15:12:49.132Z,,Emmanuel Defossez,Root,true,true,Angelica_archangelica_L,false,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000183_01.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000183_02.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000183)_03.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000183)_04.jpg,DCIM/droguier_jbn/Angelica_archangelica_L_drog_000183)_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121085541,,,sample,1,drog_000183_01,positive,2026-01-21T08:55:41+00:00,valid,20262023
20262023_Mazz_Sample_drog_000364_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000364_01,1,B5,plate 5,drog_000364,,,,2026-07-21T12:50:38.507Z,053e0368-4ed8-4569-a070-81a22ad13957,74446,2026-01-29T15:12:43.129Z,,Emmanuel Defossez,Root,true,false,Gentiana_lutea_L,false,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000364_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000364_03.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000364_04.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000364_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260126120608,,,sample,1,drog_000364_01,positive,2026-01-26T12:06:08+00:00,valid,20262023
20262023_Mazz_Sample_drog_000228_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000228_01,1,B6,plate 5,drog_000228,,,,2026-07-21T12:50:38.830Z,053e0368-4ed8-4569-a070-81a22ad13957,74632,2026-01-29T15:12:49.804Z,,Emmanuel Defossez,Flower,false,true,Sambucus_nigra_L,false,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_01.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_02.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_03.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_04.jpg,DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260121094853,,,sample,1,drog_000228_01,positive,2026-01-21T09:48:53+00:00,valid,20262023
20262023_Mazz_Sample_drog_000089_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000089_01,1,B7,plate 5,drog_000089,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.715Z,053e0368-4ed8-4569-a070-81a22ad13957,74527,2026-01-29T15:12:46.002Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000089_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000089_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000089_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000089_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000089_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114135532,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000089_01,positive,2026-01-14T13:55:32+00:00,valid,20262023
20262023_Mazz_Sample_drog_000268_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000268_01,1,B8,plate 5,drog_000268,,,,2026-07-21T12:11:44.320Z,053e0368-4ed8-4569-a070-81a22ad13957,74647,2026-01-29T15:12:50.281Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Verbascum phlomoides_drog_000268_01.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000268_02.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000268_03.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000268_04.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000268_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Verbascum phlomoides,0,20260121110155,,,sample,1,drog_000268_01,positive,2026-01-21T11:01:55+00:00,valid,20262023
20262023_Mazz_Sample_drog_000080_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000080_01,1,B9,plate 5,drog_000080,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.880Z,053e0368-4ed8-4569-a070-81a22ad13957,74534,2026-01-29T15:12:46.228Z,47.000084,Emmanuel Defossez,Stems,true,true,,true,DCIM/droguier_jbn/Quercus robur_drog_000080_01.jpg,DCIM/droguier_jbn/Quercus robur_drog_000080_02.jpg,DCIM/droguier_jbn/Quercus robur_drog_000080_03.jpg,DCIM/droguier_jbn/Quercus robur_drog_000080_04.jpg,DCIM/droguier_jbn/Quercus robur_drog_000080_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Quercus robur,,20260114140700,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000080_01,positive,2026-01-14T14:07:00+00:00,valid,20262023
20262023_Mazz_Sample_drog_000042_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000042_01,1,B10,plate 5,drog_000042,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.499Z,053e0368-4ed8-4569-a070-81a22ad13957,74518,2026-01-29T15:12:45.677Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000042_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000042_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000042_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000042_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000042_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114133828,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000042_01,positive,2026-01-14T13:38:28+00:00,valid,20262023
20262023_Mazz_Sample_drog_000194_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000194_01,1,B11,plate 5,drog_000194,,,,2026-07-21T12:11:44.224Z,053e0368-4ed8-4569-a070-81a22ad13957,74627,2026-01-29T15:12:49.618Z,,Emmanuel Defossez,Fruit,false,true,,true,DCIM/droguier_jbn/Juglans regia_drog_000194_01.jpg,DCIM/droguier_jbn/Juglans regia_drog_000194_02.jpg,DCIM/droguier_jbn/Juglans regia_drog_000194_03.jpg,DCIM/droguier_jbn/Juglans regia_drog_000194_04.jpg,DCIM/droguier_jbn/Juglans regia_drog_000194_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Juglans regia,,20260121093117,,,sample,1,drog_000194_01,positive,2026-01-21T09:31:17+00:00,valid,20262023
20262023_Mazz_Sample_drog_000485_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000485_01,1,B12,plate 5,drog_000485,,,,2026-07-21T12:11:45.661Z,053e0368-4ed8-4569-a070-81a22ad13957,74781,2026-01-29T15:12:56.729Z,,Emmanuel Defossez,Fruit,true,true,,true,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_01.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_03.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_04.jpg,DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Vaccinium myrtillus,,20260126151201,,,sample,1,drog_000485_01,positive,2026-01-26T15:12:01+00:00,valid,20262023
20262023_Mazz_Sample_drog_000226_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000226_01,1,C1,plate 5,drog_000226,,,,2026-07-21T12:11:44.420Z,053e0368-4ed8-4569-a070-81a22ad13957,74651,2026-01-29T15:12:50.412Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Verbascum phlomoides_drog_000226_01.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000226_02.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000226_03.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000226_04.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000226_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Verbascum phlomoides,,20260121111839,,,sample,1,drog_000226_01,positive,2026-01-21T11:18:39+00:00,valid,20262023
20262023_Mazz_Sample_drog_000285_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000285_01,1,C2,plate 5,drog_000285,,,,2026-07-21T12:11:44.081Z,053e0368-4ed8-4569-a070-81a22ad13957,74621,2026-01-29T15:12:49.454Z,,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Juglans regia_drog_000285_01.jpg,DCIM/droguier_jbn/Juglans regia_drog_000285_02.jpg,DCIM/droguier_jbn/Juglans regia_drog_000285_03.jpg,DCIM/droguier_jbn/Juglans regia_drog_000285_04.jpg,DCIM/droguier_jbn/Juglans regia_drog_000285_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Juglans regia,,20260121091948,,,sample,1,drog_000285_01,positive,2026-01-21T09:19:48+00:00,valid,20262023
20262023_Mazz_Sample_drog_000191_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000191_01,1,C3,plate 5,drog_000191,,,,2026-07-21T12:11:44.344Z,053e0368-4ed8-4569-a070-81a22ad13957,74648,2026-01-29T15:12:50.310Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Verbascum phlomoides_drog_000191_01.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000191_02.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000191_03.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000191_04.jpg,DCIM/droguier_jbn/Verbascum phlomoides_drog_000191_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Verbascum phlomoides,,20260121111037,,,sample,1,drog_000191_01,positive,2026-01-21T11:10:37+00:00,valid,20262023
20262023_Mazz_Sample_drog_000304_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000304_01,1,C4,plate 5,drog_000304,6.9343843,6.9343843,47.000084,2026-07-21T12:11:42.501Z,053e0368-4ed8-4569-a070-81a22ad13957,74558,2026-01-29T15:12:47.196Z,47.000084,Emmanuel Defossez,Flower,true,true,Filipendula_ulmaria_L_Maxim,false,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000304_01.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000304_02.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000304_03.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000304_04.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000304_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260114145325,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000304_01,positive,2026-01-14T14:53:25+00:00,valid,20262023
20262023_Mazz_Sample_drog_000434_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000434_01,1,C5,plate 5,drog_000434,,,,2026-07-21T12:11:39.973Z,053e0368-4ed8-4569-a070-81a22ad13957,74440,2026-01-29T15:12:42.969Z,,Emmanuel Defossez,Flower,true,false,,true,DCIM/droguier_jbn/Centaurium erythraea_drog_000434_01.jpg,DCIM/droguier_jbn/Centaurium erythraea_drog_000345_02.jpg,DCIM/droguier_jbn/Centaurium erythraea_drog_000434_03.jpg,DCIM/droguier_jbn/Centaurium erythraea_drog_000434_04.jpg,DCIM/droguier_jbn/Centaurium erythraea_drog_000434_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Centaurium erythraea,,20260126115239,,,sample,1,drog_000434_01,positive,2026-01-26T11:52:39+00:00,valid,20262023
20262023_Mazz_Sample_drog_000133_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000133_01,1,C6,plate 5,drog_000133,,,,2026-07-21T12:11:44.249Z,053e0368-4ed8-4569-a070-81a22ad13957,74628,2026-01-29T15:12:49.654Z,,Emmanuel Defossez,Fruit,false,true,,true,DCIM/droguier_jbn/Juglans regia_drog_000133_01.jpg,DCIM/droguier_jbn/Juglans regia_drog_000133_02.jpg,DCIM/droguier_jbn/Juglans regia_drog_000133_03.jpg,DCIM/droguier_jbn/Juglans regia_drog_000133_04.jpg,DCIM/droguier_jbn/Juglans regia_drog_000133_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Juglans regia,,20260121093342,,,sample,1,drog_000133_01,positive,2026-01-21T09:33:42+00:00,valid,20262023
20262023_Mazz_Sample_drog_000069_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000069_01,1,C7,plate 5,drog_000069,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.903Z,053e0368-4ed8-4569-a070-81a22ad13957,74535,2026-01-29T15:12:46.256Z,47.000084,Emmanuel Defossez,Stems,true,true,,true,DCIM/droguier_jbn/Quercus robur_drog_000069_01.jpg,DCIM/droguier_jbn/Quercus robur_drog_000069_02.jpg,DCIM/droguier_jbn/Quercus robur_drog_000069_03.jpg,DCIM/droguier_jbn/Quercus robur_drog_000069_04.jpg,DCIM/droguier_jbn/Quercus robur_drog_000069_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Quercus robur,,20260114140808,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000069_01,positive,2026-01-14T14:08:08+00:00,valid,20262023
20262023_Mazz_Sample_drog_000209_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000209_01,1,C8,plate 5,drog_000209,,,,2026-07-21T12:11:44.899Z,053e0368-4ed8-4569-a070-81a22ad13957,74694,2026-01-29T15:12:51.846Z,,Emmanuel Defossez,Flower,false,true,,true,DCIM/droguier_jbn/Arnica montana_drog_000209_01.jpg,DCIM/droguier_jbn/Arnica montana_drog_000209_02.jpg,DCIM/droguier_jbn/Arnica montana_drog_000209_03.jpg,DCIM/droguier_jbn/Arnica montana_drog_000209_04.jpg,DCIM/droguier_jbn/Arnica montana_drog_000209_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Arnica montana,,20260121134713,,,sample,1,drog_000209_01,positive,2026-01-21T13:47:13+00:00,valid,20262023
20262023_Mazz_Sample_drog_000137_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000137_01,1,C9,plate 5,drog_000137,6.905559,6.905559,46.983723,2026-07-21T12:11:43.509Z,053e0368-4ed8-4569-a070-81a22ad13957,74600,2026-01-29T15:12:48.696Z,46.983723,Emmanuel Defossez,Leaf,true,true,Melissa_officinalis_L,false,DCIM/droguier_jbn/Melissa_officinalis_L_drog_000137_01.jpg,DCIM/droguier_jbn/Melissa_officinalis_L_drog_000137_02.jpg,DCIM/droguier_jbn/Melissa_officinalis_L_drog_000137_03.jpg,DCIM/droguier_jbn/Melissa_officinalis_L_drog_000137_04.jpg,DCIM/droguier_jbn/Melissa_officinalis_L_drog_000137_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260114164908,Point,"[6.905559261015213,46.98372423544964]",sample,1,drog_000137_01,positive,2026-01-14T16:49:08+00:00,valid,20262023
20262023_Mazz_Sample_drog_000074_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000074_01,1,C10,plate 5,drog_000074,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.954Z,053e0368-4ed8-4569-a070-81a22ad13957,74537,2026-01-29T15:12:46.339Z,47.000084,Emmanuel Defossez,Seed,true,true,,true,DCIM/droguier_jbn/Quercus robur_drog_000074_01.jpg,DCIM/droguier_jbn/Quercus robur_drog_000074_02.jpg,DCIM/droguier_jbn/Quercus robur_drog_000074_03.jpg,DCIM/droguier_jbn/Quercus robur_drog_000074_04.jpg,DCIM/droguier_jbn/Quercus robur_drog_000074_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Quercus robur,,20260114141025,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000074_01,positive,2026-01-14T14:10:25+00:00,valid,20262023
20262023_Mazz_Sample_drog_000499_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000499_01,1,C11,plate 5,drog_000499,,,,2026-07-21T12:11:46.239Z,053e0368-4ed8-4569-a070-81a22ad13957,74840,2026-01-29T15:12:59.205Z,,Emmanuel Defossez,Seed,true,true,,true,DCIM/droguier_jbn/Malva sylvestris_drog_000499_01.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg,DCIM/droguier_jbn/Malva sylvestris_drog_000499_03.jpg,DCIM/droguier_jbn/Malva sylvestris_drog_000499_04.jpg,DCIM/droguier_jbn/Malva sylvestris_drog_000499_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Malva sylvestris,,20260127091911,,,sample,1,drog_000499_01,positive,2026-01-27T09:19:11+00:00,valid,20262023
20262023_Mazz_Sample_drog_000046_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000046_01,1,C12,plate 5,drog_000046,6.9343843,6.9343843,47.000084,2026-07-21T12:11:41.522Z,053e0368-4ed8-4569-a070-81a22ad13957,74519,2026-01-29T15:12:45.716Z,47.000084,Emmanuel Defossez,Leaf,true,true,,true,DCIM/droguier_jbn/Cetraria islandica_drog_000046_01.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000046_02.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000046_03.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000046_04.jpg,DCIM/droguier_jbn/Cetraria islandica_drog_000046_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Cetraria islandica,,20260114134107,Point,"[6.934384509295905,47.000084404877065]",sample,1,drog_000046_01,positive,2026-01-14T13:41:07+00:00,valid,20262023
20262023_Mazz_Sample_drog_000487_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000487_01,1,D1,plate 5,drog_000487,,,,2026-07-21T12:50:41.644Z,053e0368-4ed8-4569-a070-81a22ad13957,74839,2026-01-29T15:12:59.158Z,,Emmanuel Defossez,Seed,true,true,Filipendula_ulmaria_L_Maxim,false,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000487_01.jpg,DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000487_03.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000487_04.jpg,DCIM/droguier_jbn/Filipendula_ulmaria_L_Maxim_drog_000487_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,,,20260127091504,,,sample,1,drog_000487_01,positive,2026-01-27T09:15:04+00:00,valid,20262023
20262023_Mazz_Sample_drog_000130_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000130_01,1,D2,plate 5,drog_000130,,,,2026-07-21T12:11:44.153Z,053e0368-4ed8-4569-a070-81a22ad13957,74624,2026-01-29T15:12:49.535Z,,Emmanuel Defossez,Fruit,true,true,,true,DCIM/droguier_jbn/Juglans regia_drog_000130_01.jpg,DCIM/droguier_jbn/Juglans regia_drog_000130_02.jpg,DCIM/droguier_jbn/Juglans regia_drog_000130_03.jpg,DCIM/droguier_jbn/Juglans regia_drog_000130_04.jpg,DCIM/droguier_jbn/Juglans regia_drog_000130_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Juglans regia,,20260121092448,,,sample,1,drog_000130_01,positive,2026-01-21T09:24:48+00:00,valid,20262023
20262023_Mazz_Sample_drog_000560_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000560_01,1,D3,plate 5,drog_000560,,,,2026-07-21T12:11:40.192Z,053e0368-4ed8-4569-a070-81a22ad13957,74460,2026-01-29T15:12:43.609Z,,Emmanuel Defossez,Leaf,true,false,,true,DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_01.jpg,DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg,DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_03.jpg,DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_04.jpg,DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,Chondrus crispus stackhouse,,20260126133426,,,sample,1,drog_000560_01,positive,2026-01-26T13:34:26+00:00,valid,20262023
