original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	profile_mode	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match
dbgi_003212		dbgi_003212_02	dbgi_003212	jbuf				7.1550093	46.79319			Rhipsalis cassutha Gaertn.	[7.155009394315592, 46.79319100142699]		49.4	1500	mg	µl	MeOH/H2O	120	µl								
dbgi_003116	dbgi_003116_01_01	dbgi_003116_01	dbgi_003116	jbuf	positive			7.155006	46.79319			Rhipsalis mesembryanthoides Haw.	[7.155006158991052, 46.79319115304119]		51.4	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003116_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003116	dbgi_003116_01_01	dbgi_003116_01	dbgi_003116	jbuf	negative			7.155006	46.79319			Rhipsalis mesembryanthoides Haw.	[7.155006158991052, 46.79319115304119]		51.4	1700	mg	µl	MeOH/H2O	120	µl	202404251608_EB_dbgi_003116_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003116		dbgi_003116_02	dbgi_003116	jbuf				7.155006	46.79319			Rhipsalis mesembryanthoides Haw.	[7.155006158991052, 46.79319115304119]		51.1	1700	mg	µl	MeOH/H2O	120	µl								
dbgi_003100	dbgi_003100_01_01	dbgi_003100_01	dbgi_003100	jbuf	positive			7.155026	46.793186			Rhipsalis cereuscula Haw.	[7.155026145565129, 46.793187687112]		49.8	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003100_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003100	dbgi_003100_01_01	dbgi_003100_01	dbgi_003100	jbuf	negative			7.155026	46.793186			Rhipsalis cereuscula Haw.	[7.155026145565129, 46.793187687112]		49.8	1700	mg	µl	MeOH/H2O	120	µl	202404251608_EB_dbgi_003100_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002913	dbgi_002913_01_01	dbgi_002913_01	dbgi_002913	jbuf	positive			7.1550016	46.79319			Rhipsalis micrantha (Kunth) DC.	[7.155001688893122, 46.79319137923071]		50.2	1500	mg	µl	MeOH/H2O	125	µl	20250721_110658_CVOL_20250319_PMA_C18_DDA_pos_dbgi_002913_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_002913	dbgi_002913_01_01	dbgi_002913_01	dbgi_002913	jbuf	negative			7.1550016	46.79319			Rhipsalis micrantha (Kunth) DC.	[7.155001688893122, 46.79319137923071]		50.2	1500	mg	µl	MeOH/H2O	125	µl	20250721_111756_CVOL_20250319_PMA_C18_DDA_neg_dbgi_002913_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_002914	dbgi_002914_01_01	dbgi_002914_01	dbgi_002914	jbuf	positive			7.155012	46.79317			Oncidium sphacelatum Lindl.	[7.155011918491692, 46.79317189293796]		50.9	1500	mg	µl	MeOH/H2O	120	µl	202405171439_HC_dbgi_002914_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_002914	dbgi_002914_01_01	dbgi_002914_01	dbgi_002914	jbuf	negative			7.155012	46.79317			Oncidium sphacelatum Lindl.	[7.155011918491692, 46.79317189293796]		50.9	1500	mg	µl	MeOH/H2O	120	µl	202405171521_CVOL_dbgi_002914_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003086	dbgi_003086_01_01	dbgi_003086_01	dbgi_003086	jbuf	positive			7.1550097	46.79317			Eria ambrosia Schltr.	[7.155009677037032, 46.79316965013952]		51	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003086_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003086	dbgi_003086_01_01	dbgi_003086_01	dbgi_003086	jbuf	negative			7.1550097	46.79317			Eria ambrosia Schltr.	[7.155009677037032, 46.79316965013952]		51	1700	mg	µl	MeOH/H2O	120	µl	202404251608_EB_dbgi_003086_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003086		dbgi_003086_02	dbgi_003086	jbuf				7.1550097	46.79317			Eria ambrosia Schltr.	[7.155009677037032, 46.79316965013952]		49.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003126	dbgi_003126_01_01	dbgi_003126_01	dbgi_003126	jbuf	positive			7.155012	46.793175			Coelogyne flaccida Lindl.	[7.155012162043037, 46.7931746000208]		51.3	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003126_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003126	dbgi_003126_01_01	dbgi_003126_01	dbgi_003126	jbuf	negative			7.155012	46.793175			Coelogyne flaccida Lindl.	[7.155012162043037, 46.7931746000208]		51.3	1700	mg	µl	MeOH/H2O	120	µl	202404251608_EB_dbgi_003126_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003087			dbgi_003087	jbuf				7.155013	46.79318			aaunknown	[7.155013070550437, 46.79317666667897]																
dbgi_003102		dbgi_003102_01	dbgi_003102	jbuf				7.1550136	46.793175			aaunknown	[7.155013525279901, 46.793172943858615]		51.8	1700	mg	µl	MeOH/H2O	120	µl								
dbgi_003202	dbgi_003202_01_01	dbgi_003202_01	dbgi_003202	jbuf	positive			7.1550136	46.79317			Pyrrosia niphoboloides M.G. Price	[7.155013326293258, 46.79317196626885]		50.1	1700	mg	µl	MeOH/H2O	120	µl	202404191203_HC_dbgi_003202_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003202	dbgi_003202_01_01	dbgi_003202_01	dbgi_003202	jbuf	negative			7.1550136	46.79317			Pyrrosia niphoboloides M.G. Price	[7.155013326293258, 46.79317196626885]		50.1	1700	mg	µl	MeOH/H2O	120	µl	202404251608_EB_dbgi_003202_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003068	dbgi_003068_01_01	dbgi_003068_01	dbgi_003068	jbuf	positive			7.1548667	46.793186			Laportea gigas Wedd.	[7.154866862213969, 46.79318526658224]		50.8	1700	mg	µl	MeOH/H2O	120	µl	202405171439_HC_dbgi_003068_01_01	2	µl	100mm_C18_15min_DDA_ELON_pos	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_003068	dbgi_003068_01_01	dbgi_003068_01	dbgi_003068	jbuf	negative			7.1548667	46.793186			Laportea gigas Wedd.	[7.154866862213969, 46.79318526658224]		50.8	1700	mg	µl	MeOH/H2O	120	µl	202405171521_CVOL_dbgi_003068_01_01	2	µl	100mm_C18_15min_DDA_neg	inst_000001	LC-MS QExactive Plus	0.308	False
dbgi_007180		dbgi_007180_01	dbgi_007180	jbuf			Prunus persica var. nucipersica (L.) C.K.Schneid. 'Nectared'	7.1558948	46.793137				[7.155894724550701, 46.79313699297748]		51.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007242		dbgi_007242_01	dbgi_007242	jbuf			Prunus armeniaca L. 'Royal'	7.1559567	46.79313				[7.155956661613154, 46.79313060609481]		51.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007254		dbgi_007254_01	dbgi_007254	jbuf			Origanum dictamnus L.	7.1559377	46.793133				[7.155937606044765, 46.79313219394509]		50.4	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007237		dbgi_007237_01	dbgi_007237	jbuf			Origanum vulgare subsp. hirtum (Link) Ietsw.	7.1559615	46.79313				[7.155961440577408, 46.79312734757642]		51.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007221		dbgi_007221_01	dbgi_007221	jbuf			Helichrysum italicum (Roth) G. Don s.l	7.155984	46.793125				[7.155983745855496, 46.79312392401977]		52.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007213		dbgi_007213_01	dbgi_007213	jbuf			Prunus dulcis D.A. Webb	7.156014	46.79312				[7.156013982969688, 46.79312194505336]		50.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007199		dbgi_007199_01	dbgi_007199	jbuf			Rosmarinus officinalis L.	7.1560626	46.793118				[7.156062465014421, 46.79311565186596]		50.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007219		dbgi_007219_01	dbgi_007219	jbuf			Ulex europaeus L.	7.1557817	46.793148				[7.155781597480042, 46.79314676657897]		49.6	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007200		dbgi_007200_01	dbgi_007200	jbuf			Ecballium elaterium (L.) A. Rich.	7.155775	46.793144				[7.155775229186041, 46.79314333711971]		51.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007209		dbgi_007209_01	dbgi_007209	jbuf			aaunknown	7.155904	46.793137				[7.155903886488477, 46.7931354244489]		49.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007216		dbgi_007216_01	dbgi_007216	jbuf			Actinidia chinensis Planch. s.l. 'Starella' Femelle	7.156104	46.79311				[7.156104224448991, 46.793111213101454]		50.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007244		dbgi_007244_01	dbgi_007244	jbuf			Lavandula pedunculata subsp. pedunculata (Mill.) Rozeira	7.1561007	46.793114				[7.156100575124553, 46.793111839169626]		50.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007218		dbgi_007218_01	dbgi_007218	jbuf			Aloysia triphylla (L'Hr.) Britton	7.1561456	46.793106				[7.156145482100467, 46.79310762105295]		49.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007225		dbgi_007225_01	dbgi_007225	jbuf			Sideritis taurica Willd.	7.1561713	46.793106				[7.156171155916558, 46.7931075854022]		52.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007236		dbgi_007236_01	dbgi_007236	jbuf			Prunus persica (L.) Batsch var. persica 'Amsden'	7.1561847	46.793106				[7.156184634800059, 46.793104900365385]		49.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007229		dbgi_007229_01	dbgi_007229	jbuf			Myrtus communis L.	7.1561956	46.793102				[7.156195591025712, 46.79310362408326]		51.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007201		dbgi_007201_01	dbgi_007201	jbuf			Lavandula stoechas L. subsp. stoechas	7.1562176	46.7931				[7.156217710709182, 46.793099225920656]		49.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007240		dbgi_007240_01	dbgi_007240	jbuf			Parthenocissus tricuspidata (Siebold et Zucc.) Planch. 'Veitchii'	7.156306	46.793087				[7.156305567715014, 46.79308717001357]		52	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007204		dbgi_007204_01	dbgi_007204	jbuf			Ricinus communis L.	7.1563234	46.793087				[7.156323345667176, 46.79308532673517]		50.1	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007239		dbgi_007239_01	dbgi_007239	jbuf			Crocus sativus L.	7.156339	46.793087				[7.156338959350827, 46.79308548869312]		51.6	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007246		dbgi_007246_01	dbgi_007246	jbuf				7.155739	46.793156				[7.155738861090107, 46.79315518217612]		52.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007205		dbgi_007205_01	dbgi_007205	jbuf				7.1563563	46.793083				[7.156356540024938, 46.793081488295314]		49.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007194	dbgi_007194_01_01	dbgi_007194_01	dbgi_007194	jbuf	positive		Vitex agnus-castus L.	7.156377	46.793083				[7.156376727530533, 46.793081522215175]		52.3	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007194_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007194	dbgi_007194_01_01	dbgi_007194_01	dbgi_007194	jbuf	negative		Vitex agnus-castus L.	7.156377	46.793083				[7.156376727530533, 46.793081522215175]		52.3	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007194_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007208	dbgi_007208_01_01	dbgi_007208_01	dbgi_007208	jbuf	positive		Juniperus sabina L.	7.1563826	46.79308				[7.156382415783709, 46.79308035652996]		51.3	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007208_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007208	dbgi_007208_01_01	dbgi_007208_01	dbgi_007208	jbuf	negative		Juniperus sabina L.	7.1563826	46.79308				[7.156382415783709, 46.79308035652996]		51.3	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007208_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007222		dbgi_007222_01	dbgi_007222	jbuf			Juniperus communis L. subsp. communis	7.156426	46.793076				[7.156425778667536, 46.793073925185645]		50.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007252		dbgi_007252_01	dbgi_007252	jbuf			Origanum vulgare L.	7.1564393	46.793076				[7.156439510530352, 46.79307407855484]		48.6	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007256		dbgi_007256_01	dbgi_007256	jbuf			Alchemilla conjuncta aggr.	7.1564064	46.793045				[7.15640653508135, 46.79304581487386]		51.1	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007233		dbgi_007233_01	dbgi_007233	jbuf			Geranium robertianum L. subsp. robertianum	7.1563983	46.793053				[7.156398242024792, 46.793050798501845]		49.4	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007247		dbgi_007247_01	dbgi_007247	jbuf			Rosa gallica L.	7.1563907	46.79305				[7.156390745199363, 46.7930489922304]		52.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007227		dbgi_007227_01	dbgi_007227	jbuf			Sanguisorba minor subsp. polygama (Waldst. et Kit.) Cout.	7.1563816	46.79305				[7.156381652086918, 46.79305006724159]		51.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007226		dbgi_007226_01	dbgi_007226	jbuf			Alchemilla vulgaris aggr. sensu Heitz	7.1563745	46.793064				[7.156374220847404, 46.79306479325108]		50.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007202		dbgi_007202_01	dbgi_007202	jbuf			Geum urbanum L.	7.1563835	46.793064				[7.156383668588813, 46.7930634363146]		50.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003220		dbgi_003220_01	dbgi_003220	jbuf			aaunknown	7.1563516	46.793068				[7.15635167719759, 46.79306805257527]		48.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003221		dbgi_003221_01	dbgi_003221	jbuf			Taraxacum officinale aggr.	7.1563315	46.79307				[7.156331316852695, 46.79307056059545]		48.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007248		dbgi_007248_01	dbgi_007248	jbuf			Salix alba L. subsp. alba M¢le	7.1563425	46.79303				[7.156342567698208, 46.79302835045248]		51.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007185	dbgi_007185_01_01	dbgi_007185_01	dbgi_007185	jbuf	positive			7.156355	46.79303				[7.156355138451458, 46.79302808173066]		51.3	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007185_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007185	dbgi_007185_01_01	dbgi_007185_01	dbgi_007185	jbuf	negative			7.156355	46.79303				[7.156355138451458, 46.79302808173066]		51.3	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007185_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007211		dbgi_007211_01	dbgi_007211	jbuf			Trifolium repens L. subsp. repens	7.1563706	46.79303				[7.156370411877003, 46.79302831717904]		50.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003113		dbgi_003113_01	dbgi_003113	jbuf			Petasites hybridus (L.) P. Gaertn.	7.156382	46.79303				[7.156382306605387, 46.79303074559363]		50.1	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003178		dbgi_003178_01	dbgi_003178	jbuf			Equisetum arvense L.	7.1563888	46.793026				[7.156388975811509, 46.79302455723958]		49.1	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007184		dbgi_007184_01	dbgi_007184	jbuf			Plantago lanceolata L.	7.1564093	46.793015				[7.156409060586086, 46.79301582318634]		50.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007255		dbgi_007255_01	dbgi_007255	jbuf			Tussilago farfara L.	7.15642	46.793015				[7.156420417725339, 46.79301300400278]		51.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007231	dbgi_007231_01_01	dbgi_007231_01	dbgi_007231	jbuf	positive		Pulmonaria officinalis L.	7.156438	46.793015				[7.156437999554237, 46.79301307789219]		51	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007231_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007231	dbgi_007231_01_01	dbgi_007231_01	dbgi_007231	jbuf	negative		Pulmonaria officinalis L.	7.156438	46.793015				[7.156437999554237, 46.79301307789219]		51	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007231_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007235	dbgi_007235_01_01	dbgi_007235_01	dbgi_007235	jbuf	positive		Lamium album L.	7.1564527	46.79301				[7.156452627511819, 46.79300973890079]		49.9	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007235_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007235	dbgi_007235_01_01	dbgi_007235_01	dbgi_007235	jbuf	negative		Lamium album L.	7.1564527	46.79301				[7.156452627511819, 46.79300973890079]		49.9	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007235_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007234	dbgi_007234_01_01	dbgi_007234_01	dbgi_007234	jbuf	positive		Iris x germanica L.	7.156452	46.793022				[7.156452313062509, 46.79302381091302]		52.2	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007234_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007234	dbgi_007234_01_01	dbgi_007234_01	dbgi_007234	jbuf	negative		Iris x germanica L.	7.156452	46.793022				[7.156452313062509, 46.79302381091302]		52.2	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007234_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007187		dbgi_007187_01	dbgi_007187	jbuf				7.156416	46.793022				[7.15641576219481, 46.79302041019938]		49.4	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003161		dbgi_003161_01	dbgi_003161	jbuf			Malva sylvestris L.	7.156428	46.793022				[7.156427805727276, 46.79302200538569]		49	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007238		dbgi_007238_01	dbgi_007238	jbuf			Tanacetum parthenium (L.) Sch. Bip.	7.1564403	46.793053				[7.15644022026272, 46.79305403872543]		50.9	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007198		dbgi_007198_01	dbgi_007198	jbuf			Tanacetum balsamita L.	7.1564374	46.79305				[7.156437603925049, 46.79304703005158]		50	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003207		dbgi_003207_01	dbgi_003207	jbuf			Teucrium chamaedrys L.	7.1564484	46.79304				[7.156448154226364, 46.79303983517568]		49.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007197		dbgi_007197_01	dbgi_007197	jbuf			Teucrium scorodonia L.	7.1564593	46.793037				[7.156459287002312, 46.79303891866973]		50	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007182		dbgi_007182_01	dbgi_007182	jbuf			Chamaemelum nobile All.	7.1564674	46.793037				[7.156467234889967, 46.7930383884524]		51.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007188		dbgi_007188_01	dbgi_007188	jbuf			Thuja occidentalis L.	7.1564693	46.793045				[7.156469282292028, 46.79304364898238]		49.5	1.4	mg	ml	MeOH/H2O	120	µl								
dbgi_007207		dbgi_007207_01	dbgi_007207	jbuf			Hyssopus officinalis L.	7.1564775	46.793037				[7.156477479176964, 46.79303770575383]		50.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007183		dbgi_007183_01	dbgi_007183	jbuf			Asarum europaeum L.	7.156474	46.79305				[7.156474020818274, 46.7930503079602]		51.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007179		dbgi_007179_01	dbgi_007179	jbuf			Valeriana officinalis L.	7.1564617	46.793056				[7.156461562828286, 46.79305484050217]		48.6	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007245	dbgi_007245_01_01	dbgi_007245_01	dbgi_007245	jbuf	positive		Salvia officinalis L.	7.1564717	46.793068				[7.156471803203583, 46.79306761376667]		50.5	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007245_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007245	dbgi_007245_01_01	dbgi_007245_01	dbgi_007245	jbuf	negative		Salvia officinalis L.	7.1564717	46.793068				[7.156471803203583, 46.79306761376667]		50.5	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007245_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_003097		dbgi_003097_01	dbgi_003097	jbuf			Lavandula x intermedia Loisel. 'Grappenhall'	7.1564827	46.793068				[7.156482510688182, 46.79306628299589]		50.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007178		dbgi_007178_01	dbgi_007178	jbuf			Passiflora caerulea L.	7.156489	46.793068				[7.156488966458386, 46.79306920200143]		51.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007223		dbgi_007223_01	dbgi_007223	jbuf			Sideritis scardica Griseb.	7.156504	46.793064				[7.156504188968223, 46.79306306828844]		51.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007192		dbgi_007192_01	dbgi_007192	jbuf			Thymus vulgaris L.	7.1565394	46.79306				[7.156539539301351, 46.79306053546519]		49.4	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007206	dbgi_007206_01_01	dbgi_007206_01	dbgi_007206	jbuf	positive		Ficus carica L. 'Nordland'	7.1565566	46.79306				[7.15655681154468, 46.79306147919017]		50.2	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007206_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007206	dbgi_007206_01_01	dbgi_007206_01	dbgi_007206	jbuf	negative		Ficus carica L. 'Nordland'	7.1565566	46.79306				[7.15655681154468, 46.79306147919017]		50.2	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007206_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007193		dbgi_007193_01	dbgi_007193	jbuf				7.1565566	46.793056				[7.156556608915038, 46.79305523705772]		51.1	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007186		dbgi_007186_01	dbgi_007186	jbuf				7.156564	46.793056				[7.156564184988265, 46.79305831032734]		51.3	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_003153		dbgi_003153_01	dbgi_003153	jbuf			Thymus herba-barona Loisel.	7.1565676	46.793056				[7.1565674901142, 46.79305684368783]		49.2	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007230	dbgi_007230_01_01	dbgi_007230_01	dbgi_007230	jbuf	positive		Thymus mastichina (L.) L.	7.1565733	46.793056				[7.156573292427636, 46.79305593805463]		51.8	1.4	mg	ml	MeOH/H2O	120	µl	202505131015_CVOL_dbgi_007230_01_01	1	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007230	dbgi_007230_01_01	dbgi_007230_01	dbgi_007230	jbuf	negative		Thymus mastichina (L.) L.	7.1565733	46.793056				[7.156573292427636, 46.79305593805463]		51.8	1.4	mg	ml	MeOH/H2O	120	µl	20250812_142332_CVOL_20250319_PMA_C18_DDA_neg_dbgi_007230_01_01	1	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007181		dbgi_007181_01	dbgi_007181	jbuf			Laurus nobilis L.	7.1565747	46.79306				[7.15657493845211, 46.79305983742989]		51.7	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007190		dbgi_007190_01	dbgi_007190	jbuf			Anthyllis vulneraria subsp. alpestris (Schult.) Asch. et Graebn.	7.1565943	46.793037				[7.156594169422979, 46.79303896042104]		49.5	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007215		dbgi_007215_01	dbgi_007215	jbuf			Hypericum perforatum L. subsp. perforatum	7.15659	46.793022				[7.156589961081427, 46.79302397835857]		49.4	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007249		dbgi_007249_01	dbgi_007249	jbuf			Crataegus laevigata (Poir.) DC	7.1565976	46.79303				[7.15659742356743, 46.793031149395794]		50.8	1500	mg	µl	MeOH/H2O	125	µl								
dbgi_007232	dbgi_007232_01_01	dbgi_007232_01	dbgi_007232	jbuf	positive		Daucus carota L.	7.156601	46.793022				[7.156600928245942, 46.79302306236556]		50.3	1500	mg	µl	MeOH/H2O	125	µl	202504301430_CVOL_dbgi_007232_01_01	2	µl	20250319_PMA_C18_DDA_pos	inst_000002	LC-MS QExactive HFX	0.308	False
dbgi_007232	dbgi_007232_01_01	dbgi_007232_01	dbgi_007232	jbuf	negative		Daucus carota L.	7.156601	46.793022				[7.156600928245942, 46.79302306236556]		50.3	1500	mg	µl	MeOH/H2O	125	µl	202504301443_CVOL_dbgi_007232_01_01	2	µl	20250319_PMA_C18_DDA_neg	inst_000002	LC-MS QExactive HFX	0.308	False
